"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
1754,"1","только через заявки решается вопрос, батареи стали горячие.","2025-05-16T10:17:24.776862Z",4209170,5.827,5,"не подходит не к одой теме","2025-05-16T10:17:24.776862Z","","","","",""
1755,"1","большое спасибо! оперативно решили проблему","2025-05-16T10:17:30.122236Z",4209040,4.602,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T10:17:30.122236Z","","","","",""
1756,"1","шикарный сантехник. спасибо! через 10 мин после заявки пришел,сразу понял причину ,устранил свою зону ответственности-объяснил ,что мне надо сделать самой.","2025-05-16T10:17:37.651675Z",4209036,6.64,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-16T10:17:37.651675Z","","","","",""
1757,"1","спасибо","2025-05-16T10:17:40.874493Z",4209001,2.166,5,"не подходит не к одой теме","2025-05-16T10:17:40.874493Z","","","","",""
1758,"1","сантехники отреагировали быстро, на данный момент все устранили","2025-05-16T10:17:46.039532Z",4208969,4.355,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-16T10:17:46.039532Z","","","","",""
1759,"1","!!!","2025-05-16T10:17:48.903638Z",4208769,2.036,5,"не подходит не к одой теме","2025-05-16T10:17:48.903638Z","","","","",""
1760,"1","молодцы, быстро","2025-05-16T10:17:51.453577Z",4208759,1.822,5,"Нравится скорость отработки заявок","2025-05-16T10:17:51.453577Z","","","","",""
1761,"1","выражаю огромную благодарность за оперативность, понимание и возможность решить этот вопрос дистанционным путём!","2025-05-16T10:18:00.539274Z",4208733,13.207,5,"не подходит не к одой теме","2025-05-16T10:18:06.549488Z","","","","",""
1762,"1","тамбурную дверь не правильно отрегулировали, дверь хлопает при закрывании.","2025-05-16T10:18:10.620829Z",4208729,3.134,5,"не подходит не к одой теме","2025-05-16T10:18:10.620829Z","","","","",""
1763,"1","спасибо","2025-05-16T10:18:13.677993Z",4208720,2.275,5,"не подходит не к одой теме","2025-05-16T10:18:13.677993Z","","","","",""
1764,"1","какой гарантийный период у водопроводной системы, которая зашита внутри стен?","2025-05-16T10:18:19.275153Z",4208679,4.893,5,"не подходит не к одой теме","2025-05-16T10:18:19.275153Z","","","","",""
1765,"1","спасибо за оперативность!)","2025-05-16T10:18:21.847904Z",4208649,1.942,5,"Нравится скорость отработки заявок","2025-05-16T10:18:21.847904Z","","","","",""
1766,"1","протечка была. на фото видел места мокрые. в момент прихода сантехника уже не капало. найти место течи вроде говорят удалось найти на тех этаже.","2025-05-16T10:18:26.432699Z",4208580,3.928,5,"не подходит не к одой теме","2025-05-16T10:18:26.432699Z","","","","",""
1767,"1","быстро и результативно. спасибо","2025-05-16T10:18:31.751275Z",4208540,4.578,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T10:18:31.751275Z","","","","",""
1768,"1","по существу. оперативно. молодцы","2025-05-16T10:18:34.755116Z",4208432,2.274,5,"Нравится скорость отработки заявок","2025-05-16T10:18:34.755116Z","","","","",""
1769,"1","большое спасибо! какие вы молодцы!","2025-05-16T10:18:38.870631Z",4208370,3.438,5,"не подходит не к одой теме","2025-05-16T10:18:38.870631Z","","","","",""
1770,"1","огромное спасибо за помощь 🙏","2025-05-16T10:18:43.584541Z",4208330,4.081,5,"не подходит не к одой теме","2025-05-16T10:18:43.584541Z","","","","",""
1771,"1","больше спасибо! всё сделали быстро , оперативно.","2025-05-16T10:18:47.346974Z",4208316,5.176,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T10:18:54.302538Z","","","","",""
1772,"1","батареи были холодные,в течение часа решили вопрос","2025-05-16T10:18:58.092610Z",4208301,2.544,5,"не подходит не к одой теме","2025-05-16T10:18:58.092610Z","","","","",""
1773,"1","у меня вопрос был кто зарегистрирован в квартире? почему в квитанции на оплату жкх стоит кол-во зарегистрированных 1? если я там больше не прописана с 2020г","2025-05-16T10:19:03.155458Z",4208267,4.213,5,"Нравится качество работы сотрудников","2025-05-16T10:19:03.155458Z","","","","",""
1774,"1","спасибо менеджеру алине за помощь в решении заявки","2025-05-16T10:19:07.858336Z",4208199,3.898,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-16T10:19:07.858336Z","","","","",""
1775,"1","спасибо!","2025-05-16T10:19:10.219177Z",4208127,1.569,5,"не подходит не к одой теме","2025-05-16T10:19:10.219177Z","","","","",""
1776,"1","спасибо!","2025-05-16T10:19:12.022904Z",4208090,1.129,5,"не подходит не к одой теме","2025-05-16T10:19:12.022904Z","","","","",""
1777,"1","спасибо. оперативно","2025-05-16T10:19:15.534077Z",4208089,2.75,5,"Нравится скорость отработки заявок","2025-05-16T10:19:15.534077Z","","","","",""
1778,"1","спасибо","2025-05-16T10:19:18.083701Z",4208077,1.779,5,"не подходит не к одой теме","2025-05-16T10:19:18.083701Z","","","","",""
1779,"1","спасибо, все выполнено быстро","2025-05-16T10:19:23.208404Z",4208073,4.311,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T10:19:23.208404Z","","","","",""
1780,"1","спасибо","2025-05-16T10:19:25.363454Z",4208056,1.365,5,"не подходит не к одой теме","2025-05-16T10:19:25.363454Z","","","","",""
1781,"1","все ок","2025-05-16T10:19:27.649013Z",4208001,1.593,5,"не подходит не к одой теме","2025-05-16T10:19:27.649013Z","","","","",""
1782,"1","отлично,спасибо!!!","2025-05-16T10:19:30.304902Z",4207921,1.973,5,"не подходит не к одой теме","2025-05-16T10:19:30.304902Z","","","","",""
1783,"1","отлично, молодцы!","2025-05-16T10:19:32.549224Z",4207851,1.476,5,"не подходит не к одой теме","2025-05-16T10:19:32.549224Z","","","","",""
1784,"1","мария доброе утро!  абсолютно ничего на этаже не отмыто, химией не работали это видно на фото, так же отсутствует запах. прошлый раз когда администратор действительно отмывала был запах химии и плитка была хоть и в небольших белых пятнах но без разводов. сейчас же такое ощущение что снова помыли полы грязной тряпкой и водой! прошу всетаки разобраться в сложившейся ситуации.","2025-05-16T10:19:37.969365Z",4207819,4.675,5,"не подходит не к одой теме","2025-05-16T10:19:37.969365Z","","","","",""
1785,"1","все прошло хорошо. вежливый молодой человек всё сделал и все объяснил. спасибо.","2025-05-16T10:19:45.540097Z",4207809,6.648,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-16T10:19:45.540097Z","","","","",""
1786,"1","оперативно устранили дефект!","2025-05-16T10:19:49.939220Z",4207774,3.671,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T10:19:49.939220Z","","","","",""
1787,"1","спасибо за оперативность","2025-05-16T10:19:52.290875Z",4207600,1.419,5,"Нравится скорость отработки заявок","2025-05-16T10:19:52.290875Z","","","","",""
1788,"1","супер!","2025-05-16T10:19:54.250765Z",4207468,1.323,5,"не подходит не к одой теме","2025-05-16T10:19:54.250765Z","","","","",""
1789,"1","проблема не решена.! укажите эл. почту, я вам скину чек об оплате за декабрь.","2025-05-16T10:19:57.962845Z",4207439,2.944,5,"Вопрос решен","2025-05-16T10:19:57.962845Z","","","","",""
1790,"1","нет ответа","2025-05-16T10:20:00.160048Z",4207370,1.566,5,"не подходит не к одой теме","2025-05-16T10:20:00.160048Z","","","","",""
1791,"1","спасибо, очень оперативно","2025-05-16T10:20:03.543286Z",4207285,2.7,5,"Нравится скорость отработки заявок","2025-05-16T10:20:03.543286Z","","","","",""
1792,"1","спасибо","2025-05-16T10:20:05.686328Z",4207231,1.304,5,"не подходит не к одой теме","2025-05-16T10:20:05.686328Z","","","","",""
1793,"1","подскажите пожалуйста куда скинуть акт о выполнении поверки,чтоб в приложении отображалась информация,что поверка проведена?","2025-05-16T10:20:13.008851Z",4207229,6.627,5,"не подходит не к одой теме","2025-05-16T10:20:13.008851Z","","","","",""
1794,"1","спасибо) интересно, а что с лифтами после этого?","2025-05-16T10:20:18.253815Z",4207205,4.376,5,"не подходит не к одой теме","2025-05-16T10:20:18.253815Z","","","","",""
1795,"1","отличный представитель. все рассказал и подсказал👍🏼","2025-05-16T10:21:02.527558Z",4207142,9.299,5,"Нравится качество работы сотрудников","2025-05-16T10:21:02.527558Z","","","","",""
1796,"1","быстро","2025-05-16T10:21:08.636953Z",4207126,5.09,5,"не подходит не к одой теме","2025-05-16T10:21:08.636953Z","","","","",""
1797,"1","включили лифт быстро, но как надоело это наблюдать почти каждый день!","2025-05-16T10:21:13.653178Z",4207006,9.07,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T10:21:19.206045Z","","","","",""
1798,"1","все отлично, спасибо большое 👍","2025-05-16T10:21:22.534119Z",4206882,2.437,5,"не подходит не к одой теме","2025-05-16T10:21:22.534119Z","","","","",""
1799,"1","спасибо, все забрал!","2025-05-16T10:21:26.576657Z",4206862,3.443,5,"не подходит не к одой теме","2025-05-16T10:21:26.576657Z","","","","",""
1800,"1","лифт работает,я довольна","2025-05-16T10:21:30.113177Z",4206420,2.763,5,"не подходит не к одой теме","2025-05-16T10:21:30.113177Z","","","","",""
1801,"1","быстро перезвонили, вопрос решили","2025-05-16T10:21:41.671098Z",4206375,10.795,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T10:21:41.671098Z","","","","",""
1802,"1","по поводу уборки этажей, я знаю что убирают в среду, но проблема уборки 1 этажа. спасибо за  вашу работу","2025-05-16T10:21:45.752984Z",4206278,2.745,5,"не подходит не к одой теме","2025-05-16T10:21:45.752984Z","","","","",""
1803,"1","спасибо, все починили!","2025-05-16T10:21:50.926177Z",4206272,4.464,5,"Вопрос решен","2025-05-16T10:21:50.926177Z","","","","",""
1804,"1","спасибо, все сделали, очень благодарны за оперативность!","2025-05-16T10:22:44.158666Z",4206264,3.842,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T10:22:44.158666Z","","","","",""
1805,"1","спасибо!","2025-05-16T10:22:46.635531Z",4206252,1.472,5,"не подходит не к одой теме","2025-05-16T10:22:46.635531Z","","","","",""
1806,"1","великолепно! электрик пришел быстро. все сделал.","2025-05-16T10:22:53.615033Z",4206233,9.273,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T10:22:56.971115Z","","","","",""
1807,"1","спасибо","2025-05-16T10:22:59.235099Z",4206104,1.499,5,"не подходит не к одой теме","2025-05-16T10:22:59.235099Z","","","","",""
1808,"1","4,5 из 5.. сама ходила перекрывала воду у соседей.. иначе бы уже накапало прилично мне.. и пыталась до них достучаться.. но в итоге открыли только сантехнику после звонка от ук","2025-05-16T10:23:02.586760Z",4205971,2.703,5,"не подходит не к одой теме","2025-05-16T10:23:02.586760Z","","","","",""
1809,"1","спасибо за оперативность, ключи получила.","2025-05-16T10:23:05.275505Z",4205925,1.818,5,"Нравится скорость отработки заявок","2025-05-16T10:23:05.275505Z","","","","",""
1810,"1","спасибо за организованность","2025-05-16T10:23:08.662741Z",4205893,2.633,5,"не подходит не к одой теме","2025-05-16T10:23:08.662741Z","","","","",""
1811,"1","отлично!","2025-05-16T10:23:11.033460Z",4205888,1.686,5,"не подходит не к одой теме","2025-05-16T10:23:11.033460Z","","","","",""
1812,"1","очень оперативно!","2025-05-16T10:23:13.168679Z",4205844,1.401,5,"Нравится скорость отработки заявок","2025-05-16T10:23:13.168679Z","","","","",""
1813,"1","молодцы, оперативно всë починили.","2025-05-16T10:23:16.504327Z",4205767,2.717,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T10:23:16.504327Z","","","","",""
1814,"1","спасибо за организованность","2025-05-16T10:23:26.891170Z",4205755,8.884,5,"не подходит не к одой теме","2025-05-16T10:23:26.891170Z","","","","",""
1815,"1","очень быстро и оперативно , спасибо","2025-05-16T10:23:30.703410Z",4205747,3.093,5,"Нравится скорость отработки заявок","2025-05-16T10:23:30.703410Z","","","","",""
1816,"1","всё быстро, качественно, вежливо","2025-05-16T10:23:35.659243Z",4205686,4.221,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников""]}","2025-05-16T10:23:35.659243Z","","","","",""
1817,"1","мастер пришел очень оперативно. спасибо!","2025-05-16T10:23:39.611061Z",4205657,3.259,5,"Нравится скорость отработки заявок","2025-05-16T10:23:39.611061Z","","","","",""
1818,"1","в приложении по-прежнему другой человек,  тоже сергей александров, но не тот","2025-05-16T10:23:50.236786Z",4205652,10.017,5,"не подходит не к одой теме","2025-05-16T10:23:50.236786Z","","","","",""
1819,"1","спасибо большое юрию! оперативно позвонил, проконсультировал, решили проблему 👍🏽 спасибо","2025-05-16T10:24:01.002699Z",4205610,10.047,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}","2025-05-16T10:24:01.002699Z","","","","",""
1820,"1","отлично, быстро, надёжно!","2025-05-16T10:41:57.909018Z",4205558,132.97,5,"Нравится скорость отработки заявок","2025-05-16T10:41:57.909018Z","","","","",""
1821,"1","спасибо!","2025-05-16T10:42:01.081205Z",4205533,1.874,5,"не подходит не к одой теме","2025-05-16T10:42:01.081205Z","","","","",""
1822,"1","быстрое реагирование","2025-05-16T10:42:03.105852Z",4205497,1.174,5,"Нравится скорость отработки заявок","2025-05-16T10:42:03.105852Z","","","","",""
1823,"1","оперативно!","2025-05-16T10:42:04.702491Z",4205481,0.875,5,"Нравится скорость отработки заявок","2025-05-16T10:42:04.702491Z","","","","",""
1824,"1","слишком часто ломаются лифты","2025-05-16T10:42:08.853915Z",4205457,3.234,5,"не подходит не к одой теме","2025-05-16T10:42:08.853915Z","","","","",""
1825,"1","очень оперативно","2025-05-16T10:42:12.208162Z",4205452,2.599,5,"Нравится скорость отработки заявок","2025-05-16T10:42:12.208162Z","","","","",""
1826,"1","благодарю","2025-05-16T10:42:14.178621Z",4205409,1.159,5,"не подходит не к одой теме","2025-05-16T10:42:14.178621Z","","","","",""
1827,"1","оперативно. ещё бы настроили его, чтоб не хлопала дверь.","2025-05-16T10:42:22.070651Z",4205393,7.176,5,"Нравится скорость отработки заявок","2025-05-16T10:42:22.070651Z","","","","",""
1828,"1","проблема не устранена!!!!","2025-05-16T10:42:30.632404Z",4205356,7.468,5,"не подходит не к одой теме","2025-05-16T10:42:30.632404Z","","","","",""
1829,"1","нет даты заключения договора","2025-05-16T10:42:34.112203Z",4205339,2.382,5,"не подходит не к одой теме","2025-05-16T10:42:34.112203Z","","","","",""
1830,"1","спасибо, теперь снова чисто","2025-05-16T10:42:37.160126Z",4205335,2.158,5,"не подходит не к одой теме","2025-05-16T10:42:37.160126Z","","","","",""
1831,"1","спасибо большое","2025-05-16T10:42:42.335496Z",4205334,4.474,5,"не подходит не к одой теме","2025-05-16T10:42:42.335496Z","","","","",""
1832,"1","огромное спасибо!!!","2025-05-16T10:42:45.386069Z",4205232,2.061,5,"не подходит не к одой теме","2025-05-16T10:42:45.386069Z","","","","",""
1833,"1","долго","2025-05-16T10:42:47.610037Z",4205196,1.466,5,"не подходит не к одой теме","2025-05-16T10:42:47.610037Z","","","","",""
1834,"1","мне замена счётчика не нужно , пломбировкп счётчика первичка нужна","2025-05-16T10:42:51.964917Z",4204883,3.715,5,"не подходит не к одой теме","2025-05-16T10:42:51.964917Z","","","","",""
1835,"1","благодарю за оперативность по устранению протечки","2025-05-16T10:42:54.289888Z",4204812,1.457,5,"Нравится скорость отработки заявок","2025-05-16T10:42:54.289888Z","","","","",""
1836,"1","супер","2025-05-16T10:42:56.551293Z",4204797,1.43,5,"не подходит не к одой теме","2025-05-16T10:42:56.551293Z","","","","",""
1837,"1","почему нельзя сразу так ответить?","2025-05-16T10:42:59.600518Z",4204733,2.372,5,"не подходит не к одой теме","2025-05-16T10:42:59.600518Z","","","","",""
1838,"1","оперативно  .спасибо","2025-05-16T10:43:01.519661Z",4204705,1.295,5,"Нравится скорость отработки заявок","2025-05-16T10:43:01.519661Z","","","","",""
1839,"1","большое спасибо!","2025-05-16T10:43:04.098415Z",4204655,1.833,5,"не подходит не к одой теме","2025-05-16T10:43:04.098415Z","","","","",""
1840,"1","спасибо огромное","2025-05-16T10:43:07.096758Z",4204633,2.156,5,"не подходит не к одой теме","2025-05-16T10:43:07.096758Z","","","","",""
1841,"1","прекрасный специалист, спасибо!","2025-05-16T10:43:12.440437Z",4204564,1.831,5,"Нравится качество работы сотрудников","2025-05-16T10:43:12.440437Z","","","","",""
1842,"1","спасибо","2025-05-16T10:43:14.445041Z",4204563,1.294,5,"не подходит не к одой теме","2025-05-16T10:43:14.445041Z","","","","",""
1843,"1","спасибо большое) 👌","2025-05-16T10:43:16.237176Z",4204471,1.073,5,"не подходит не к одой теме","2025-05-16T10:43:16.237176Z","","","","",""
1844,"1","оперативно ответили","2025-05-16T10:43:21.698140Z",4204456,4.874,5,"Нравится скорость отработки заявок","2025-05-16T10:43:21.698140Z","","","","",""
1845,"1","информация дана","2025-05-16T10:43:24.508178Z",4204445,1.881,5,"не подходит не к одой теме","2025-05-16T10:43:24.508178Z","","","","",""
1846,"1","огромное спасибо! наконец-то решили проблему! девушка ""вела"" меня пошагово, терпеливо объясняя","2025-05-16T10:43:27.955702Z",4204394,2.492,5,"не подходит не к одой теме","2025-05-16T10:43:27.955702Z","","","","",""
1847,"1","спасибо за оперативное устранение аварии!","2025-05-16T10:43:32.868538Z",4204381,4.275,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T10:43:32.868538Z","","","","",""
1848,"1","спасибо менеджеру алине","2025-05-16T10:43:38.770421Z",4204294,4.93,5,"Нравится качество работы сотрудников","2025-05-16T10:43:38.770421Z","","","","",""
1849,"1","отлично. спасибо большое. четко и быстро.","2025-05-16T10:43:43.279764Z",4204166,3.701,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}","2025-05-16T10:43:43.279764Z","","","","",""
1850,"1","мастер, замечательный пришел и сдалал","2025-05-16T10:43:51.050113Z",4204123,7.065,5,"{""choices"":[""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-16T10:43:51.050113Z","","","","",""
1851,"1","управляющий железняков так и не сделал мне перерасчет","2025-05-16T10:43:55.942679Z",4204074,3.975,5,"не подходит не к одой теме","2025-05-16T10:43:55.942679Z","","","","",""
1852,"1","все прекрасно!","2025-05-16T10:43:58.133774Z",4204057,1.396,5,"не подходит не к одой теме","2025-05-16T10:43:58.133774Z","","","","",""
1853,"1","было выполнено все быстро, качественно и профессионально, спасибо!","2025-05-16T10:44:08.919833Z",4204054,10.104,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Понравилось выполнение заявки""]}","2025-05-16T10:44:08.919833Z","","","","",""
1854,"1","большое спасибо!!!","2025-05-16T10:44:11.036552Z",4204032,1.345,5,"не подходит не к одой теме","2025-05-16T10:44:11.036552Z","","","","",""
1855,"1","спасибо большое, двери открываются","2025-05-16T10:44:18.961108Z",4204004,7.25,5,"не подходит не к одой теме","2025-05-16T10:44:18.961108Z","","","","",""
1856,"1","спасибо!","2025-05-16T10:44:21.463496Z",4203987,1.508,5,"не подходит не к одой теме","2025-05-16T10:44:21.463496Z","","","","",""
1857,"1","быстро, оперативно. спасибо!","2025-05-16T10:44:23.668743Z",4203985,1.416,5,"Нравится скорость отработки заявок","2025-05-16T10:44:23.668743Z","","","","",""
1858,"1","спасибо 🤝","2025-05-16T10:44:25.800525Z",4203930,1.32,5,"не подходит не к одой теме","2025-05-16T10:44:25.800525Z","","","","",""
1859,"1","пришел с вопросом, девушка все рассказала, показала как сделать, вопрос решился за 5 минут. спасибо","2025-05-16T10:44:31.058463Z",4203883,4.518,5,"Нравится скорость отработки заявок","2025-05-16T10:44:31.058463Z","","","","",""
1860,"1","спасибо сантехнику сергею за работы по устранению неполадки в системе гвс.","2025-05-16T10:44:35.394017Z",4203848,3.49,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-16T10:44:35.394017Z","","","","",""
1861,"1","мастер своего дела","2025-05-16T10:44:37.932125Z",4203791,1.725,5,"Нравится качество работы сотрудников","2025-05-16T10:44:37.932125Z","","","","",""
1862,"1","прошу убрать демонтированное окно из подъезда. три месяца стоит.","2025-05-16T10:44:41.979517Z",4203767,3.277,5,"не подходит не к одой теме","2025-05-16T10:44:41.979517Z","","","","",""
1863,"1","все отлично! спасибо ук и лично борису","2025-05-16T10:44:49.413599Z",4203698,6.694,5,"Нравится качество работы сотрудников","2025-05-16T10:44:49.413599Z","","","","",""
1864,"1","поверка проведена","2025-05-16T10:44:52.704315Z",4203660,2.241,5,"не подходит не к одой теме","2025-05-16T10:44:52.704315Z","","","","",""
1865,"1","супер!","2025-05-16T10:44:55.410295Z",4203548,1.938,5,"не подходит не к одой теме","2025-05-16T10:44:55.410295Z","","","","",""
1866,"1","спасибо, очень быстро!","2025-05-16T10:45:00.119714Z",4203451,3.892,5,"Нравится скорость отработки заявок","2025-05-16T10:45:00.119714Z","","","","",""
1867,"1","спасибо, два дня у магазина ничего нет, стеллажей и мусора","2025-05-16T10:45:03.580706Z",4203344,2.647,5,"не подходит не к одой теме","2025-05-16T10:45:03.581705Z","","","","",""
1868,"1","спасибо","2025-05-16T10:45:05.752393Z",4203343,1.316,5,"не подходит не к одой теме","2025-05-16T10:45:05.752393Z","","","","",""
1869,"1","спасибо за оперативное решение вопроса!","2025-05-16T10:45:09.654877Z",4203338,6.358,5,"Нравится скорость отработки заявок","2025-05-16T10:45:13.394698Z","","","","",""
1870,"1","спасибо огромное! и за почищенный снег тоже!!!","2025-05-16T10:45:18.098250Z",4203334,8.975999999999999,5,"Вопрос решен","2025-05-16T10:45:34.235153Z","","","","",""
1871,"1","теперь всё в порядке. повторное начисление убрали. спасибо!","2025-05-16T10:45:51.063455Z",4203276,15.793,5,"не подходит не к одой теме","2025-05-16T10:45:51.063455Z","","","","",""
1872,"1","быстро","2025-05-16T10:45:54.203966Z",4203250,2.083,5,"Нравится скорость отработки заявок","2025-05-16T10:45:54.203966Z","","","","",""
1873,"1","спасибо","2025-05-16T10:45:56.290215Z",4203243,1.336,5,"не подходит не к одой теме","2025-05-16T10:45:56.290215Z","","","","",""
1874,"1","хотя бы с третьего раза пришли и поменяли личинку, благодарю","2025-05-16T10:46:00.073481Z",4203203,2.984,5,"не подходит не к одой теме","2025-05-16T10:46:00.073481Z","","","","",""
1875,"1","спасибо","2025-05-16T10:46:02.146078Z",4203157,1.168,5,"не подходит не к одой теме","2025-05-16T10:46:02.146078Z","","","","",""
1876,"1","спасибо!","2025-05-16T10:46:04.009527Z",4203048,1.047,5,"не подходит не к одой теме","2025-05-16T10:46:04.009527Z","","","","",""
1877,"1","теперь у меня тоже начали шуметь, переоткройте заявку.","2025-05-16T10:46:10.455286Z",4203043,5.764,5,"не подходит не к одой теме","2025-05-16T10:46:10.455286Z","","","","",""
1878,"1","отлично, быстро","2025-05-16T10:46:13.997116Z",4202998,5.875,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки""]}","2025-05-16T10:46:22.660579Z","","","","",""
1879,"1","спасибо","2025-05-16T10:46:26.933278Z",4202773,3.497,5,"не подходит не к одой теме","2025-05-16T10:46:26.933278Z","","","","",""
1880,"1","спасибо. показания исправлены","2025-05-16T10:46:29.673068Z",4202767,1.925,5,"не подходит не к одой теме","2025-05-16T10:46:29.673068Z","","","","",""
1881,"1","молодцы.","2025-05-16T10:46:31.727102Z",4202721,1.116,5,"не подходит не к одой теме","2025-05-16T10:46:31.727102Z","","","","",""
1882,"1","за ответ благодарю. не устраивает, что мне заранее зачислили страховую сумму из переплаты в январе 2025, не согласовав со мной. кто принимает такие решения и почему это не было со мной согласовано?","2025-05-16T10:46:35.514946Z",4202707,2.926,5,"не подходит не к одой теме","2025-05-16T10:46:35.514946Z","","","","",""
1883,"1","спасибо большое работу","2025-05-16T10:46:43.969945Z",4202703,12.074,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-16T10:47:31.223550Z","","","","",""
1884,"1","благодарю за быстрый отклик !","2025-05-16T10:46:54.911030Z",4202648,2.89,5,"Нравится скорость отработки заявок","2025-05-16T10:46:54.911030Z","","","","",""
1885,"1","спасибо👍","2025-05-16T10:46:57.168250Z",4202521,1.368,5,"не подходит не к одой теме","2025-05-16T10:46:57.168250Z","","","","",""
1886,"1","супер сотрудник ! 10 и 10 баллов , профессиональный подход . спасибо.","2025-05-16T10:47:00.206993Z",4202514,2.368,5,"Нравится качество работы сотрудников","2025-05-16T10:47:00.206993Z","","","","",""
1887,"1","никто не ответил, сначала было написано: приостановлено, второй ращ: выполнено.","2025-05-16T10:47:02.855503Z",4202403,1.964,5,"не подходит не к одой теме","2025-05-16T10:47:02.855503Z","","","","",""
1888,"1","спасибо за работу","2025-05-16T10:47:05.200283Z",4202397,7.184,5,"{""choices"":[""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-16T10:47:21.274772Z","","","","",""
1889,"1","благодарю за терпение)))","2025-05-16T10:47:09.006765Z",4202396,3.226,5,"не подходит не к одой теме","2025-05-16T10:47:09.006765Z","","","","",""
1890,"1","спасибо","2025-05-16T10:47:10.966204Z",4202389,1.125,5,"не подходит не к одой теме","2025-05-16T10:47:10.966204Z","","","","",""
1891,"1","спасибо мастерам, что оперативно пришли.","2025-05-16T10:47:39.855971Z",4202359,5.795,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}","2025-05-16T10:47:39.855971Z","","","","",""
1892,"1","молодцы, доволен сантехниками","2025-05-16T10:47:46.363426Z",4202354,5.705,5,"Нравится качество работы сотрудников","2025-05-16T10:47:46.363426Z","","","","",""
1893,"1","большое спасибо.","2025-05-16T10:47:50.495824Z",4202255,3.495,5,"не подходит не к одой теме","2025-05-16T10:47:50.495824Z","","","","",""
1894,"1","спасибо) быстро сделали ключи👍","2025-05-16T10:47:57.779533Z",4202169,7.586,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T10:47:59.320545Z","","","","",""
1895,"1","очень быстро решили вопрос! от вызова электрика по замене ламп в коридоре до устранения неисправности прошло минут 30. неожиданно и приятно!","2025-05-16T10:48:12.611859Z",4202115,12.574,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-16T10:48:12.611859Z","","","","",""
1896,"1","огромное спасибо 👍","2025-05-16T10:48:15.242614Z",4202089,1.794,5,"не подходит не к одой теме","2025-05-16T10:48:15.242614Z","","","","",""
1897,"1","пожалуйста свяжитесь со мной","2025-05-16T10:48:18.002634Z",4202058,1.959,5,"не подходит не к одой теме","2025-05-16T10:48:18.002634Z","","","","",""
1898,"1","ждём до весны (теплого времени года )","2025-05-16T10:48:21.126644Z",4202014,2.368,5,"не подходит не к одой теме","2025-05-16T10:48:21.126644Z","","","","",""
1899,"1","спасибо специалисту","2025-05-16T10:48:24.644241Z",4202013,2.73,5,"Нравится качество работы сотрудников","2025-05-16T10:48:24.644241Z","","","","",""
1900,"1","лучший сервис в мире )))))","2025-05-16T10:48:27.866307Z",4202008,2.499,5,"не подходит не к одой теме","2025-05-16T10:48:27.866307Z","","","","",""
1901,"1","быстро решили проблему. спасибо.","2025-05-16T10:48:32.157295Z",4202006,3.491,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-16T10:48:32.157295Z","","","","",""
